48368	らせ
48326	げ、
48253	、も
48229	たす
48059	しん
47946	づく
47530	とめ
47507	しの
47407	はほ
47369	きっ
47171	りな
46975	めと
46561	りつ
46489	さま
46431	ちな
46407	りは
46355	む。
46326	くら
46200	のお
46036	らを
45743	かで
45533	なん
45436	じ、
45129	のい
45127	すと
45089	きで
44975	つな
44967	だい
44783	、、
44704	みが
44682	わな
44626	やま
44393	わけ
44039	ーや
43804	すな
43756	ちが
43599	てる
43515	っこ
43452	んの
43416	とみ
43404	つく
43301	ぶ。
43212	つも
42892	ちを
42754	れで
42588	ずか
42520	らで
42447	おお
42380	もた
42325	るべ
42227	せい
42132	うも
42106	ん、
42079	うよ
42062	いつ
42011	たよ
41968	さを
41896	もそ
41646	にさ
41450	まい
41202	ーか
41185	おら
41075	、の
40983	づけ
40766	まず
40702	ーな
40552	てこ
40462	いち
40406	はす
40373	いえ
40034	てそ
39910	めで
39871	やっ
39763	づい
39748	るだ
39665	すい
39482	つき
39173	あれ
39067	てた
38989	つま
38968	あら
38958	けな
38857	りす
38780	かも
38568	、よ
38499	みら
38208	ろ、
38168	たほ
37943	わか
37804	らす
37786	はか
37772	たく
37769	をあ
37764	くり
37603	どは
37413	きを
37323	べた
37313	おか
37014	ほう
36933	はで
36931	もこ
36928	ちゃん
36764	はし
36634	けを
36279	がか
36146	すれ
36132	かう
36033	くて
36010	はさ
36001	がわ
35815	しに
35461	もか
35434	れか
35304	と。
34976	ろに
34803	ちょう
34757	やか
34578	もら
34486	わゆ
34387	うえ
34196	つ、
34034	こな
34033	くれ
33944	わち
33940	、し
33930	きい
33898	うい
33771	うで
33749	きは
33703	あい
33303	かは
33134	まさ
33125	ざま
33079	くさ
33016	、ほ
32940	れ。
32838	ーも
32673	あげ
32614	んと
32574	、な
32568	がつ
32518	きょう
32516	さく
32352	ばら
32259	なみ
32220	やが
32162	、や
31921	まざ
31816	ずつ
31781	ぐに
31677	じょう
31659	りま
31539	とお
31488	ばか
31220	つに
31193	きず
30914	すで
30871	さか
30715	かせ
30679	もつ
30544	よし
30457	くま
30301	むこ
30266	とあ
30079	かを
30039	いき
29987	きが
29894	れと
29887	をそ
29843	くか
29818	。だ
29801	だろ
29748	がて
29720	こっ
29677	りや
29578	はや
29574	かさ
29530	まつ
29477	ませ
29453	せな
29432	がけ
29303	しつ
29276	ごう
29126	わし
29118	むら
29092	さと
29082	こか
28973	すた
28904	らさ
28820	ごろ
28682	よそ
28679	しも
28662	りか
28613	えに
28548	すぎ
28545	たび
28290	、ど
28253	ひろ
28219	はお
28199	ろし
28099	びに
28090	てて
28014	でそ
27903	がれ
27744	りた
27712	おこ
27486	でし
27448	はも
27393	きさ
27359	どか
27207	どち
27050	さに
26999	。か
26962	にち
26962	しを
26949	どこ
26926	らえ
26836	がお
26759	くが
26753	。と
26651	、た
26609	けと
26506	べく
26505	けい
26343	こそ
26303	なこ
26282	がた
26251	とえ
26213	でこ
26202	ゆう
26146	づき
26058	やや
25701	つあ
25645	えき
25640	をお
25566	やり
25515	さは
25506	けが
25413	んが
25393	んに
25378	でお
25366	。も
25314	のす
25227	、つ
25181	かく
25135	やし
25074	。す
25058	もり
25021	おう
24965	そん
24961	みた
24936	しろ
24904	かが
24848	さが
24832	たん
24814	をさ
24788	すよ
24736	とど
24701	しみ
24661	みと
24640	ねて
24485	とや
24452	あと
24431	こす
24302	よい
24057	うけ
24014	きか
23970	らば
23944	がよ
23886	ろが
23802	なた
23744	びた
23685	をま
23664	の。
23630	めな
23479	つこ
23463	しこ
23457	しが
23404	はよ
23389	くも
23350	さえ
23336	うじ
23327	はず
23321	ちゅう
23255	くい
23225	もで
23196	かず
23189	がし
23066	こち
23041	たれ
22894	んか
22822	てあ
22814	しさ
22810	。あ
22736	んじ
22664	にの
22553	もま
22529	ちと
22528	とく
22433	ちで
22432	ごし
22431	まち
22284	きと
22138	しや
22098	。い
22092	みや
22002	くす
21986	えを
21931	しき
21914	にく
21894	がさ
21838	うだ
21631	めぐ
21618	じん
21605	のそ
21586	をい
21583	ぎ、
21561	はと
21523	いけ
21507	きり
21449	すが
21397	だか
21328	やく
21201	まえ
20999	んこ
20959	しで
20945	てで
20869	どし
20662	ろか
20479	ねる
20471	もん
20461	がく
20439	しそ
20354	どん
20343	うや
20317	をき
20283	たけ
20233	ど。
20201	あき
20068	さの
20056	かす
20050	かた
20002	なす
19977	どま
19674	とよ
19635	やそ
19632	おそ
19622	つが
19420	ほん
19416	ねた
19404	こる
19330	てん
19314	せよ
19310	しめ
19277	びそ
19228	えん
19225	をめ
19174	つは
19158	ろで
19110	ぶこ
19090	かど
19084	をや
19056	らん
19048	もよ
19028	うま
18938	をな
18848	るわ
18833	うせ
18826	こく
18815	のや
18795	あわ
18788	のり
18776	がん
18754	てな
18740	とだ
18717	いん
18688	がほ
18637	あろ
18598	しり
18593	こ、
18559	きだ
18479	みん
18387	うど
18327	らゆ
18223	おも
18203	ごく
18156	をこ
18138	いや
18099	てみ
18075	がき
18074	らわ
18049	くよ
17993	はる
17953	ゆき
17947	とる
17937	すく
17852	がま
17852	いさ
17792	みは
17752	はど
17739	すの
17682	てを
17638	こん
17512	とま
17455	もち
17420	てよ
17419	たせ
17372	にほ
17278	らっ
17195	うる
17172	たわ
17093	そら
17034	すか
16976	っき
16974	っぱ
16961	とら
16919	すら
16899	ちか
16863	みつ
16782	はの
16748	いほ
16721	でん
16698	はた
16696	たば
16615	どり
16601	いろ
16579	すも
16563	ざる
16557	たそ
16555	ずし
16460	しは
16459	まら
16417	ぎな
16367	ぐる
16333	だん
16296	おく
16288	えで
16244	べ、
16205	がす
16180	のど
16148	。。
16135	まも
16118	かね
16099	しと
16045	きも
16043	きゅう
16017	るを
15996	けは
15966	ーへ
15953	。の
15948	。つ
15947	だ、
15850	ねん
15835	あな
15826	みる
15797	こり
15717	がみ
15714	かみ
15710	まん
15680	をよ
15672	るは
15591	しゅう
15562	しれ
15530	じで
15519	ふく
15486	たあ
15477	むと
15464	てが
15458	えも
15411	つれ
15364	な、
15301	、は
15227	なう
15194	っく
15160	はり
15101	てつ
14929	びる
14907	しむ
14869	あく
14838	はっ
14817	とほ
14778	むし
14775	やは
14760	ーす
14728	のさ
14717	、に
14652	らこ
14588	ーだ
14578	いじ
14542	そも
14521	もさ
14480	りだ
14470	のつ
14467	いす
14463	きつ
14450	がと
14378	がや
14343	れよ
14301	にで
14266	じま
14239	じゅう
14175	わさ
14148	くた
14092	びつ
14062	ぎる
14023	にや
14007	じよ
13989	さき
13984	まく
13929	りこ
13924	まに
13921	てに
13906	さで
13835	なれ
13671	がも
13643	でを
13622	っぽ
13621	えが
13616	けし
13578	えの
13577	えい
13543	どな
13536	んせ
13432	がど
13418	くん
13373	らそ
13346	るさ
13327	おき
13262	をた
13254	らう
13250	いれ
13246	きん
13237	はら
13227	こま
13209	ち。
13204	てま
13177	はわ
13116	ぜら
13097	、わ
12938	えず
12926	やめ
12872	くだ
12861	きれ
12855	りん
12853	けだ
12842	いせ
12830	なぜ
12783	ぶん
12765	んた
12759	ずの
12737	たう
12730	のし
12717	ね、
12708	。や
12697	ふた
12688	るで
12684	ゆえ
12677	めか
12668	げん
12655	はつ
12630	みず
12587	おさ
12557	なと
12550	りょう
12546	。お
12495	ほし
12449	まわ
12448	。ほ
12441	きら
12393	ろん
12382	あさ
12340	たさ
12337	まの
12335	にた
12311	びか
12295	、う
12286	てほ
12226	てや
12207	びて
12187	ちろ
12176	るし
12140	でと
12097	さし
12079	たず
12073	らび
12040	かえ
12022	あの
11992	あん
11950	れん
11879	さわ
11865	のぼ
11855	りゅう
11826	きま
11822	さや
11813	めい
11807	すけ
11758	ろの
11734	だの
11680	でよ
11646	、ひ
11636	とて
11548	うす
11544	ゆく
11538	うさ
11506	うつ
11503	つり
11497	ぼう
11462	さ、
11456	うき
11428	べら
11428	でで
11346	きし
11343	わい
11302	りそ
11294	ぜん
11288	りて
11258	んし
11247	うほ
11236	もは
11225	だこ
11199	ずる
11171	るみ
11150	ばん
11082	りあ
11074	たど
11074	。よ
11043	れい
10995	さず
10970	ぶつ
10969	ぼし
10927	つよ
10892	りわ
10843	しお
10814	けば
10804	ふる
10760	んま
10732	らだ
10731	しら
10674	おと
10671	ちた
10669	まか
10622	んは
10592	ばに
10571	こさ
10567	かま
10554	くで
10544	うべ
10533	きこ
10498	のき
10484	をう
10386	ろを
10370	。ち
10276	でさ
10264	かじ
10212	ぎょう
10173	みち
10169	おん
10145	うきょ
10129	てゆ
10105	ま、
10097	やる
10093	んご
10092	かぶ
10036	れだ
10002	くあ
9985	れほ
9982	うご
9956	るう
9940	しだ
9912	がは
9879	むよ
9879	ひら
9818	なに
9751	ぐら
9660	そば
9630	らぬ
9607	あか
9585	みか
9581	はん
9577	んじゃ
9563	つし
9534	ふれ
9514	ぐん
9498	んて
9480	みて
9469	ふじ
9465	くろ
9453	すみ
9446	こだ
9445	しげ
9404	ぐた
9389	、が
9387	どれ
9368	んば
9353	くみ
9349	、で
9347	ぎて
9297	たつ
9295	なき
9266	じさ
9263	へは
9229	りさ
9221	てと
9195	さつ
9191	をみ
9187	じゃな
9176	んしゅ
9140	すま
9136	けつ
9129	ぼす
9128	せつ
9122	みだ
9101	うそ
9065	こは
9029	のせ
8981	ぞう
8943	、み
8924	きや
8914	へ、
8905	ぎた
8876	つを
8852	をほ
8822	ずっ
8811	でか
8809	げを
8801	らま
8783	ずみ
8751	つた
8747	がち
8745	かげ
8722	えよ
8721	りば
8720	ばい
8696	くを
8681	じな
8665	うり
8655	もお
8639	うわ
8607	くじ
8600	せき
8598	うら
8588	んり
8582	ん。
8580	のぶ
8553	たき
8551	ーさ
8537	へい
8506	めを
8480	もが
8479	きょく
8472	めよ
8469	あお
8464	。は
8444	か。
8432	つだ
8423	け。
8416	んい
8394	ーら
8356	ーた
8341	んき
8340	ろい
8315	しず
8286	くわ
8285	こえ
8207	もも
8192	だに
8191	くく
8187	こい
8171	あや
8162	のく
8134	のご
8125	けど
8123	ぐり
8116	ゆか
8110	むね
8107	ちて
8094	んきょ
8093	たお
8088	わざ
8071	っち
8026	うじょ
8013	しあ
8009	けさ
8002	きよ
8001	なぎ
7990	。ど
7978	にみ
7971	でが
7956	おむ
7955	やさ
7948	れや
7942	るお
7933	み。
7926	えは
7904	はみ
7893	たで
7891	るく
7868	かお
7863	めさ
7854	しっ
7849	くう
7847	だま
7828	やら
7827	みど
7798	らや
7790	もや
7788	あて
7769	ちも
7757	らあ
7752	でた
7740	げに
7739	くば
7725	も。
7718	めは
7715	ささ
7714	はに
7698	をく
7686	だも
7676	きわ
7670	がう
7666	にせ
7659	れつ
7653	るん
7653	ばこ
7635	おし
7619	てさ
7618	たて
7562	いど
7552	ろく
7543	ぐっ
7539	まけ
7525	つづ
7516	ちま
7515	だり
7507	はく
7504	めだ
7504	ごす
7504	えと
7502	あえ
7492	ら。
7491	でや
7477	ねば
7476	むが
7464	ざわ
7439	ださ
7430	じっ
7421	いそ
7368	どい
7355	おは
7348	ばさ
7337	もす
7312	つめ
7310	あが
7274	さっ
7254	よ、
7253	けよ
7249	せに
7236	うお
7231	ぐこ
7228	くっ
7227	まき
7208	てす
7206	げな
7196	をひ
7194	はは
7192	ぐち
7186	ぐ。
7152	ざい
7150	げで
7140	けず
7113	む、
7092	びの
7080	のび
7068	うしょ
7033	らお
7011	ばす
7009	に。
6997	す、
6983	でつ
6977	りう
6971	れし
6965	みこ
6961	ひか
6938	ちこ
6936	ふさ
6935	でしょ
6929	うん
6922	ねら
6916	かあ
6867	ぎの
6859	しし
6858	ちば
6853	し。
6851	ちん
6824	るつ
6820	なま
6806	だら
6783	あし
6780	なつ
6775	うは
6770	うく
6766	じゅん
6755	んしょ
6739	はが
6718	だわ
6716	りえ
6713	、む
6705	こを
6688	せを
6677	つる
6664	ろは
6647	んさ
6625	んしゃ
6619	んぶ
6595	つう
6589	おの
6571	まこ
6568	るや
6548	をど
6543	ちる
6539	わす
6534	かや
6531	たえ
6521	かめ
6518	びと
6490	もみ
6483	ろと
6478	つら
6462	ぼく
6462	おま
6440	ちし
6434	なな
6404	んね
6396	にふ
6391	わが
6375	すす
6359	めん
6356	かき
6315	まね
6301	だよ
6279	でま
6278	のふ
6261	ひが
6247	。に
6232	ずで
6230	、ふ
6229	んや
6224	たろ
6219	すり
6217	かだ
6214	ひこ
6209	っぷ
6195	さよ
6163	どお
6162	せざ
6157	むな
6153	ぎり
6152	こが
6125	つぶ
6113	ぼる
6096	わき
6091	がの
6082	いお
6075	めざ
6072	りき
6069	づか
6064	ゆっ
6056	げの
6044	こも
6037	くそ
6035	くせ
6031	ゆみ
6030	らき
6016	うて
6004	さだ
6001	せが
5992	ぱい
5983	にど
5954	らみ
5950	きち
5918	ひょう
5890	にっ
5888	どへ
5887	だち
5883	ーよ
5868	こへ
5843	みせ
5841	はち
5833	るあ
5822	めが
5821	わめ
5821	すず
5815	んを
5813	すご
5806	んけ
5805	むも
5793	せば
5788	やむ
5779	じり
5764	ざん
5763	るき
5758	おや
5739	ぞく
5734	よば
5729	つわ
5728	んす
5726	まが
5721	ぶと
5719	めず
5715	んぼ
5710	のわ
5696	せか
5690	はめ
5671	うぶ
5668	うぎ
5660	まじ
5655	えれ
5649	よ。
5636	ばね
5635	くべ
5632	むた
5632	ひで
5609	どっ
5606	けや
5606	あつ
5604	そが
5604	ずら
5602	つば
5591	ゆり
5586	ひさ
5555	もほ
5542	がせ
5537	ざき
5528	にひ
5524	ずだ
5513	みさ
5509	るそ
5503	ろま
5491	しす
5487	ーお
5476	げさ
5474	れそ
5467	っさ
5462	ぶた
5460	もわ
5440	そく
5437	ちだ
5411	やな
5393	とへ
5392	にん
5388	んじょ
5379	こど
5374	はひ
5362	えつ
5357	さも
5354	よこ
5354	いり
5338	んち
5324	だた
5317	れれ
5315	ぶ、
5297	くほ
5294	りる
5284	うろ
5283	せの
5247	もど
5246	さす
5232	ぬま
5232	なじ
5217	ぱら
5207	むの
5199	、ご
5191	、を
5185	じだ
5180	ずき
5174	いば
5171	れど
5163	うめ
5153	らつ
5152	へん
5148	らた
5139	うひ
5130	びを
5129	おた
5121	ゆめ
5113	じこ
5109	めき
5081	とわ
5061	ぶっ
5057	じみ
5054	すめ
5044	そっ
5039	まぐ
5025	よな
5014	とば
5014	きみ
5014	えさ
5006	りく
4993	のめ
4990	ひど
4978	いぶ
4973	とれ
4970	んざ
4968	はせ
4962	つみ
4958	むか
4954	しぶ
4953	いしょ
4944	でほ
4939	とせ
4933	をふ
4923	んそ
4916	なだ
4914	るご
4914	がえ
4911	つや
4911	ぎに
4907	ほっ
4892	ちょっ
4878	れあ
4878	ぐみ
4876	おば
4847	くお
4843	っそ
4842	おじ
4840	、き
4839	いざ
4835	ぶよ
4835	ーま
4822	わく
4817	、ゆ
4815	なぐ
4813	ねじ
4809	みえ
4809	しう
4804	かむ
4795	おろ
4790	にが
4787	りお
4784	なで
4765	みれ
4760	そろ
4759	わば
4758	んぐ
4755	ばあ
4746	へも
4736	いしゃ
4728	っちゃ
4725	ばや
4718	ふみ
4715	ばり
4695	はご
4693	まみ
4689	びん
4687	こら
4685	がひ
4684	さみ
4667	なあ
4662	げが
4656	なむ
4646	ばせ
4642	ぶら
4637	ばよ
4634	んじゅ
4616	じの
4602	つじ
4584	えか
4573	みよ
4569	せで
4566	ざか
4563	ね。
4558	あだ
4554	どく
4551	くち
4536	めく
4535	ばそ
4529	やの
4527	やき
4527	さめ
4509	ひた
4500	すき
4489	つど
4483	ぶし
4480	ぐれ
4474	ましょ
4471	かこ
4454	めま
4452	うしゃ
4448	ふん
4448	でく
4443	ほく
4428	らめ
4421	のぞ
4401	んえ
4399	やつ
4399	じけ
4396	ざし
4396	きお
4381	いあ
4378	みし
4375	かよ
4374	んも
4373	くや
4361	うしゅ
4358	ねこ
4351	みも
4347	なべ
4344	なぞ
4343	ねな
4340	げき
4332	もて
4331	んぽ
4330	すっ
4329	きす
4327	うげ
4318	のえ
4318	しえ
4306	ひめ
4304	きあ
4300	うみ
4299	どめ
4294	げは
4293	さる
4290	をの
4287	めし
4284	なせ
4269	ろも
4246	かば
4242	らけ
4237	のけ
4229	き。
4213	ちや
4212	のゆ
4204	めこ
4203	たみ
4200	うれ
4194	んよ
4190	ちい
4186	じろ
4178	みあ
4172	うあ
4167	じい
4164	きめ
4162	んぱ
4162	かざ
4152	じも
4151	やこ
4150	ぽん
4141	さぎ
4137	どき
4137	。で
4136	なめ
4126	ばの
4124	るす
4122	ろな
4117	はう
4102	づら
4100	のへ
4100	ぐさ
4098	よか
4095	りよ
4090	かご
4088	ばた
4088	つお
4085	ふり
4084	わん
4079	さひ
4077	せと
4059	とた
4049	ちく
4043	なろ
4031	あふ
4030	ろす
4018	にに
4015	そり
4011	れゆ
3998	ひき
3994	うぎょ
3982	いふ
3980	どだ
3980	ちづ
3980	ずと
3975	すだ
3963	もろ
3943	んく
3941	にう
3940	うふ
3936	つね
3934	くえ
3927	ずは
3926	べし
3925	きそ
3917	くぶ
3909	らぎ
3897	ぶの
3867	んげ
3864	いきょ
3862	あゆ
3858	よぶ
3851	ぎと
3851	かそ
3851	うび
3848	ぜな
3845	えし
3844	こみ
3839	すに
3836	みゆ
3819	うね
3809	よん
3805	じか
3804	で。
3799	ぽう
3799	くしょ
3798	はき
3794	みま
3794	せし
3790	さお
3790	えり
3784	えっ
3777	ぎを
3757	べり
3745	るっ
3745	うへ
3744	げよ
3739	ぼん
3736	ぎず
3717	て。
3715	いご
3711	でる
3703	たね
3692	まど
3690	ぼり
3680	すば
3674	みき
3668	さり
3667	、く
3666	しょく
3662	えだ
3650	はだ
3642	ずさ
3639	あけ
3637	びな
3624	ぼさ
3608	んら
3598	ろさ
3597	げと
3595	くぼ
3570	だす
3566	かぜ
3559	りい
3556	びこ
3555	たや
3552	あう
3551	すさ
3548	ぎん
3543	いづ
3541	をせ
3540	ず。
3533	ぼっ
3529	らざ
3527	だれ
3526	びょう
3524	のば
3523	らら
3502	べつ
3501	ふう
3494	どさ
3492	くぐ
3489	はふ
3483	ひっ
3467	いぐ
3463	びき
3463	、。
3446	ちり
3446	おる
3445	なよ
3442	っしょ
3441	はむ
3438	やお
3437	うちょ
3410	てど
3409	しゅん
3403	あず
3399	よみ
3398	たを
3384	おが
3383	ぞら
3379	うざ
3373	んぷ
3359	きど
3357	ひま
3356	らぶ
3351	けも
3350	じ。
3348	めつ
3347	さほ
3345	もく
3340	にき
3335	でみ
3332	なや
3331	ぶが
3330	もじ
3325	まご
3319	むに
3319	。が
3313	しゃべ
3312	っつ
3309	はを
3307	なご
3305	ちあ
3303	でど
3298	らじ
3296	ひな
3296	てだ
3295	げつ
3294	ずほ
3274	ぶれ
3274	うぞ
3268	れこ
3262	じに
3260	なえ
3245	くど
3242	なげ
3231	をわ
3230	ちよ
3227	おみ
3220	だな
3212	らど
3212	いへ
3211	っし
3207	ほの
3206	るら
3202	ぽい
3199	たむ
3186	まゆ
3185	かぎ
3173	とづ
3168	ばっ
3146	しけ
3145	べな
3140	かべ
3131	れさ
3130	っけ
3125	んきゅ
3124	ばず
3123	まや
3121	わう
3117	にゆ
3110	ざと
3106	げし
3105	んちゃ
3103	ばで
3103	はね
3102	おに
3093	。う
3091	ずお
3090	にぎ
3087	しひ
3086	らよ
3085	きせ
3078	すう
3066	しぎ
3064	ずい
3062	びれ
3048	もちゃ
3047	そち
3045	あす
3037	こぼ
3034	こた
3031	ごい
3031	ぎで
3028	ばま
3027	ぬと
3027	えや
3023	おっ
3022	おな
3015	すね
3009	わだ
3009	てば
2998	ろみ
2997	つぎ
2991	さむ
2987	かろ
2985	は。
2985	こめ
2984	ずま
2975	をえ
2975	みう
2967	さゆ
2966	じゅつ
2964	ばく
2963	しわ
2961	にぶ
2950	かち
2944	ろだ
2944	がゆ
2936	ずり
2930	えす
2927	わこ
2926	ちご
2916	にを
2910	、だ
2903	どる
2896	ろっ
2890	、ちょ
2887	ぶさ
2886	ちえ
2882	びせ
2868	とご
2861	わえ
2843	せっ
2838	んぞ
2835	めっ
2835	おび
2830	よら
2826	さぶ
2822	のん
2810	けっ
2809	けま
2807	ごみ
2804	んほ
2804	ちぎ
2793	ばる
2777	えま
2775	そ、
2774	なほ
2760	でて
2757	みす
2754	よろ
2754	うちゅ
2753	うば
2750	じき
2750	ざけ
2749	ねの
2741	ふと
2737	のむ
2735	。ひ
2728	っす
2721	つひ
2719	やと
2718	がに
2710	じわ
2708	れっ
2708	らね
2706	ごっ
2705	うりょ
2704	ふつ
2704	そな
2695	いぞ
2694	でわ
2694	けす
2693	うぼ
2691	やけ
2691	やい
2690	ぷよ
2682	ふし
2682	おす
2681	め。
2681	いじょ
2680	みお
2679	よね
2673	つぐ
2671	つず
2662	すし
2655	ふそ
2653	んちょ
2653	いね
2650	にだ
2647	じが
2644	やろ
2639	つぼ
2638	がね
2631	むつ
2628	しゃじょ
2625	むす
2622	ぷり
2620	じつ
2615	ぬき
2603	おれ
2599	ほり
2599	こば
2597	こむ
2594	むを
2593	ろこ
2592	ひい
2590	るば
2590	ぬい
2590	なは
2590	あそ
2590	。、
2587	れす
2586	げか
2585	ぐと
2584	ひん
2583	ぶる
2581	がめ
2574	ひし
2562	んみ
2559	こじ
2559	いぜ
2558	っせ
2552	そか
2548	ばめ
2546	きけ
2539	んめ
2537	どそ
2532	せは
2528	ご、
2525	もる
2523	おつ
2511	わて
2511	めそ
2510	らほ
2509	がふ
2501	ずな
2497	みょう
2491	やん
